component_model_id,season,location,target,weight
Dynamic Harmonic Model,2013/2014,HHS Region 6,3 wk ahead,0.999999736105732
Historical Average,2013/2014,HHS Region 6,3 wk ahead,1.58116524501008e-08
Subtype Historical Average,2013/2014,HHS Region 6,3 wk ahead,2.48082615220754e-07
Dynamic Harmonic Model,2014/2015,HHS Region 6,3 wk ahead,0.999999836805036
Historical Average,2014/2015,HHS Region 6,3 wk ahead,2.21694876234965e-08
Subtype Historical Average,2014/2015,HHS Region 6,3 wk ahead,1.41025476815005e-07
Dynamic Harmonic Model,2015/2016,HHS Region 6,3 wk ahead,0.999999451911773
Historical Average,2015/2016,HHS Region 6,3 wk ahead,7.64685857141848e-10
Subtype Historical Average,2015/2016,HHS Region 6,3 wk ahead,5.47323540677301e-07
Dynamic Harmonic Model,2016/2017,HHS Region 6,3 wk ahead,0.999999712480887
Historical Average,2016/2017,HHS Region 6,3 wk ahead,8.53885756098623e-10
Subtype Historical Average,2016/2017,HHS Region 6,3 wk ahead,2.86665226736918e-07
Dynamic Harmonic Model,2017/2018,HHS Region 6,3 wk ahead,0.999999733826575
Historical Average,2017/2018,HHS Region 6,3 wk ahead,6.48700729498377e-10
Subtype Historical Average,2017/2018,HHS Region 6,3 wk ahead,2.65524724424397e-07
Dynamic Harmonic Model,2010/2011,HHS Region 7,3 wk ahead,0.995546702067627
Historical Average,2010/2011,HHS Region 7,3 wk ahead,1.65599428653223e-30
Subtype Historical Average,2010/2011,HHS Region 7,3 wk ahead,0.00445329793237279
Dynamic Harmonic Model,2011/2012,HHS Region 7,3 wk ahead,0.995939584548031
Historical Average,2011/2012,HHS Region 7,3 wk ahead,3.48323988840015e-31
Subtype Historical Average,2011/2012,HHS Region 7,3 wk ahead,0.00406041545196857
Dynamic Harmonic Model,2012/2013,HHS Region 7,3 wk ahead,0.956279575444743
Historical Average,2012/2013,HHS Region 7,3 wk ahead,1.53916487343657e-12
Subtype Historical Average,2012/2013,HHS Region 7,3 wk ahead,0.0437204245537175
Dynamic Harmonic Model,2013/2014,HHS Region 7,3 wk ahead,0.999997803690495
Historical Average,2013/2014,HHS Region 7,3 wk ahead,6.71018534855574e-13
Subtype Historical Average,2013/2014,HHS Region 7,3 wk ahead,2.19630883357306e-06
Dynamic Harmonic Model,2014/2015,HHS Region 7,3 wk ahead,0.999999417058738
Historical Average,2014/2015,HHS Region 7,3 wk ahead,1.36278466896776e-09
Subtype Historical Average,2014/2015,HHS Region 7,3 wk ahead,5.81578477179152e-07
Dynamic Harmonic Model,2015/2016,HHS Region 7,3 wk ahead,0.999068458989766
Historical Average,2015/2016,HHS Region 7,3 wk ahead,1.84582187939381e-41
Subtype Historical Average,2015/2016,HHS Region 7,3 wk ahead,0.00093154101023445
Dynamic Harmonic Model,2016/2017,HHS Region 7,3 wk ahead,0.994339707872094
Historical Average,2016/2017,HHS Region 7,3 wk ahead,1.06568280556401e-28
Subtype Historical Average,2016/2017,HHS Region 7,3 wk ahead,0.00566029212790585
Dynamic Harmonic Model,2017/2018,HHS Region 7,3 wk ahead,0.962767809241068
Historical Average,2017/2018,HHS Region 7,3 wk ahead,3.02787372543394e-16
Subtype Historical Average,2017/2018,HHS Region 7,3 wk ahead,0.0372321907589322
Dynamic Harmonic Model,2010/2011,HHS Region 8,3 wk ahead,0.983853128505322
Historical Average,2010/2011,HHS Region 8,3 wk ahead,1.7499453697047e-09
Subtype Historical Average,2010/2011,HHS Region 8,3 wk ahead,0.0161468697447321
Dynamic Harmonic Model,2011/2012,HHS Region 8,3 wk ahead,0.95162160979912
Historical Average,2011/2012,HHS Region 8,3 wk ahead,1.6010760703726e-06
Subtype Historical Average,2011/2012,HHS Region 8,3 wk ahead,0.0483767891248092
Dynamic Harmonic Model,2012/2013,HHS Region 8,3 wk ahead,0.999990584572316
Historical Average,2012/2013,HHS Region 8,3 wk ahead,2.2783949492795e-11
Subtype Historical Average,2012/2013,HHS Region 8,3 wk ahead,9.41540489955364e-06
Dynamic Harmonic Model,2013/2014,HHS Region 8,3 wk ahead,0.988354493631019
Historical Average,2013/2014,HHS Region 8,3 wk ahead,4.22955779603481e-09
Subtype Historical Average,2013/2014,HHS Region 8,3 wk ahead,0.0116455021394234
Dynamic Harmonic Model,2014/2015,HHS Region 8,3 wk ahead,0.999982219892272
Historical Average,2014/2015,HHS Region 8,3 wk ahead,7.62333419534808e-11
Subtype Historical Average,2014/2015,HHS Region 8,3 wk ahead,1.77800314945888e-05
Dynamic Harmonic Model,2015/2016,HHS Region 8,3 wk ahead,0.958009557400808
Historical Average,2015/2016,HHS Region 8,3 wk ahead,1.50531563456236e-06
Subtype Historical Average,2015/2016,HHS Region 8,3 wk ahead,0.0419889372835579
Dynamic Harmonic Model,2016/2017,HHS Region 8,3 wk ahead,0.959177202731413
Historical Average,2016/2017,HHS Region 8,3 wk ahead,1.32444126421635e-06
Subtype Historical Average,2016/2017,HHS Region 8,3 wk ahead,0.0408214728273224
Dynamic Harmonic Model,2017/2018,HHS Region 8,3 wk ahead,0.970082075069488
Historical Average,2017/2018,HHS Region 8,3 wk ahead,2.1134248814559e-07
Subtype Historical Average,2017/2018,HHS Region 8,3 wk ahead,0.0299177135880243
Dynamic Harmonic Model,2010/2011,HHS Region 9,3 wk ahead,0.711231982922965
Historical Average,2010/2011,HHS Region 9,3 wk ahead,4.63297698209029e-06
Subtype Historical Average,2010/2011,HHS Region 9,3 wk ahead,0.288763384100053
Dynamic Harmonic Model,2011/2012,HHS Region 9,3 wk ahead,0.733468015750413
Historical Average,2011/2012,HHS Region 9,3 wk ahead,2.87410441618632e-06
Subtype Historical Average,2011/2012,HHS Region 9,3 wk ahead,0.266529110145171
Dynamic Harmonic Model,2012/2013,HHS Region 9,3 wk ahead,0.769706907507877
Historical Average,2012/2013,HHS Region 9,3 wk ahead,4.13351578417244e-06
Subtype Historical Average,2012/2013,HHS Region 9,3 wk ahead,0.230288958976339
Dynamic Harmonic Model,2013/2014,HHS Region 9,3 wk ahead,0.839410949674849
Historical Average,2013/2014,HHS Region 9,3 wk ahead,9.56550009538336e-05
Subtype Historical Average,2013/2014,HHS Region 9,3 wk ahead,0.160493395324197
Dynamic Harmonic Model,2014/2015,HHS Region 9,3 wk ahead,0.768626564229476
Historical Average,2014/2015,HHS Region 9,3 wk ahead,7.04225768634241e-06
Subtype Historical Average,2014/2015,HHS Region 9,3 wk ahead,0.231366393512837
Dynamic Harmonic Model,2015/2016,HHS Region 9,3 wk ahead,0.835453105654176
Historical Average,2015/2016,HHS Region 9,3 wk ahead,3.44879515945432e-06
Subtype Historical Average,2015/2016,HHS Region 9,3 wk ahead,0.164543445550664
Dynamic Harmonic Model,2016/2017,HHS Region 9,3 wk ahead,0.727918730888241
Historical Average,2016/2017,HHS Region 9,3 wk ahead,4.98046213616552e-06
Subtype Historical Average,2016/2017,HHS Region 9,3 wk ahead,0.272076288649623
Dynamic Harmonic Model,2017/2018,HHS Region 9,3 wk ahead,0.782329594932335
Historical Average,2017/2018,HHS Region 9,3 wk ahead,3.34395520188097e-06
Subtype Historical Average,2017/2018,HHS Region 9,3 wk ahead,0.217667061112464
Dynamic Harmonic Model,2010/2011,US National,3 wk ahead,0.809377067456027
Historical Average,2010/2011,US National,3 wk ahead,2.42140252065616e-06
Subtype Historical Average,2010/2011,US National,3 wk ahead,0.190620511141452
Dynamic Harmonic Model,2011/2012,US National,3 wk ahead,0.722310566396384
Historical Average,2011/2012,US National,3 wk ahead,2.8000857508583e-06
Subtype Historical Average,2011/2012,US National,3 wk ahead,0.277686633517865
Dynamic Harmonic Model,2012/2013,US National,3 wk ahead,0.753640207276713
Historical Average,2012/2013,US National,3 wk ahead,2.52902698627886e-06
Subtype Historical Average,2012/2013,US National,3 wk ahead,0.2463572636963
Dynamic Harmonic Model,2013/2014,US National,3 wk ahead,0.817956706198565
Historical Average,2013/2014,US National,3 wk ahead,3.05569359641341e-05
Subtype Historical Average,2013/2014,US National,3 wk ahead,0.182012736865471
Dynamic Harmonic Model,2014/2015,US National,3 wk ahead,0.825161352784184
Historical Average,2014/2015,US National,3 wk ahead,1.29863915176976e-05
Subtype Historical Average,2014/2015,US National,3 wk ahead,0.174825660824298
Dynamic Harmonic Model,2015/2016,US National,3 wk ahead,0.770120441284913
Historical Average,2015/2016,US National,3 wk ahead,2.84406468859943e-06
Subtype Historical Average,2015/2016,US National,3 wk ahead,0.229876714650399
Dynamic Harmonic Model,2016/2017,US National,3 wk ahead,0.754217811001419
Historical Average,2016/2017,US National,3 wk ahead,2.86228998985269e-06
Subtype Historical Average,2016/2017,US National,3 wk ahead,0.245779326708591
Dynamic Harmonic Model,2017/2018,US National,3 wk ahead,0.821007065268827
Historical Average,2017/2018,US National,3 wk ahead,1.42487836415256e-06
Subtype Historical Average,2017/2018,US National,3 wk ahead,0.178991509852809
Dynamic Harmonic Model,2010/2011,HHS Region 1,4 wk ahead,0.999997749858719
Historical Average,2010/2011,HHS Region 1,4 wk ahead,5.58391035750563e-09
Subtype Historical Average,2010/2011,HHS Region 1,4 wk ahead,2.24455737071879e-06
Dynamic Harmonic Model,2011/2012,HHS Region 1,4 wk ahead,0.999988785924225
Historical Average,2011/2012,HHS Region 1,4 wk ahead,2.231772127931e-10
Subtype Historical Average,2011/2012,HHS Region 1,4 wk ahead,1.12138525975317e-05
Dynamic Harmonic Model,2012/2013,HHS Region 1,4 wk ahead,0.999997943420221
Historical Average,2012/2013,HHS Region 1,4 wk ahead,8.10178317677179e-09
Subtype Historical Average,2012/2013,HHS Region 1,4 wk ahead,2.04847799624842e-06
Dynamic Harmonic Model,2013/2014,HHS Region 1,4 wk ahead,0.999999022361687
Historical Average,2013/2014,HHS Region 1,4 wk ahead,2.42684426280487e-07
Subtype Historical Average,2013/2014,HHS Region 1,4 wk ahead,7.34953886406725e-07
Dynamic Harmonic Model,2014/2015,HHS Region 1,4 wk ahead,0.9999997482924
Historical Average,2014/2015,HHS Region 1,4 wk ahead,1.01089274542825e-08
Subtype Historical Average,2014/2015,HHS Region 1,4 wk ahead,2.41598672466822e-07
Dynamic Harmonic Model,2015/2016,HHS Region 1,4 wk ahead,0.999997927655831
Historical Average,2015/2016,HHS Region 1,4 wk ahead,2.92566446036785e-09
Subtype Historical Average,2015/2016,HHS Region 1,4 wk ahead,2.06941850504805e-06
Dynamic Harmonic Model,2016/2017,HHS Region 1,4 wk ahead,0.999994498308214
Historical Average,2016/2017,HHS Region 1,4 wk ahead,1.36996824404213e-09
Subtype Historical Average,2016/2017,HHS Region 1,4 wk ahead,5.50032181766696e-06
Dynamic Harmonic Model,2017/2018,HHS Region 1,4 wk ahead,0.998797493312455
Historical Average,2017/2018,HHS Region 1,4 wk ahead,6.94657554653113e-12
Subtype Historical Average,2017/2018,HHS Region 1,4 wk ahead,0.00120250668059805
Dynamic Harmonic Model,2010/2011,HHS Region 10,4 wk ahead,0.941166061361919
Historical Average,2010/2011,HHS Region 10,4 wk ahead,2.18975568861201e-06
Subtype Historical Average,2010/2011,HHS Region 10,4 wk ahead,0.0588317488823927
Dynamic Harmonic Model,2011/2012,HHS Region 10,4 wk ahead,0.916422764865508
Historical Average,2011/2012,HHS Region 10,4 wk ahead,2.49104873739267e-06
Subtype Historical Average,2011/2012,HHS Region 10,4 wk ahead,0.0835747440857544
Dynamic Harmonic Model,2012/2013,HHS Region 10,4 wk ahead,0.950420351092982
Historical Average,2012/2013,HHS Region 10,4 wk ahead,4.88874513565621e-06
Subtype Historical Average,2012/2013,HHS Region 10,4 wk ahead,0.049574760161882
Dynamic Harmonic Model,2013/2014,HHS Region 10,4 wk ahead,0.999387475553785
Historical Average,2013/2014,HHS Region 10,4 wk ahead,9.4814861948314e-10
Subtype Historical Average,2013/2014,HHS Region 10,4 wk ahead,0.000612523498066272
Dynamic Harmonic Model,2014/2015,HHS Region 10,4 wk ahead,0.944219723618058
Historical Average,2014/2015,HHS Region 10,4 wk ahead,5.74282607757087e-06
Subtype Historical Average,2014/2015,HHS Region 10,4 wk ahead,0.0557745335558647
Dynamic Harmonic Model,2015/2016,HHS Region 10,4 wk ahead,0.931281947821387
Historical Average,2015/2016,HHS Region 10,4 wk ahead,1.97488650604963e-06
Subtype Historical Average,2015/2016,HHS Region 10,4 wk ahead,0.0687160772921072
Dynamic Harmonic Model,2016/2017,HHS Region 10,4 wk ahead,0.970400301133189
Historical Average,2016/2017,HHS Region 10,4 wk ahead,1.30803221182684e-06
Subtype Historical Average,2016/2017,HHS Region 10,4 wk ahead,0.0295983908345988
Dynamic Harmonic Model,2017/2018,HHS Region 10,4 wk ahead,0.934414330484672
Historical Average,2017/2018,HHS Region 10,4 wk ahead,2.03647069163185e-06
Subtype Historical Average,2017/2018,HHS Region 10,4 wk ahead,0.0655836330446359
Dynamic Harmonic Model,2010/2011,HHS Region 2,4 wk ahead,0.992759179366433
Historical Average,2010/2011,HHS Region 2,4 wk ahead,2.47979505140143e-09
Subtype Historical Average,2010/2011,HHS Region 2,4 wk ahead,0.00724081815377184
Dynamic Harmonic Model,2011/2012,HHS Region 2,4 wk ahead,0.973808690455358
Historical Average,2011/2012,HHS Region 2,4 wk ahead,7.63241559107136e-07
Subtype Historical Average,2011/2012,HHS Region 2,4 wk ahead,0.0261905463030826
Dynamic Harmonic Model,2012/2013,HHS Region 2,4 wk ahead,0.999291812474429
Historical Average,2012/2013,HHS Region 2,4 wk ahead,1.58403938723789e-18
Subtype Historical Average,2012/2013,HHS Region 2,4 wk ahead,0.000708187525570544
Dynamic Harmonic Model,2013/2014,HHS Region 2,4 wk ahead,0.999780451316693
Historical Average,2013/2014,HHS Region 2,4 wk ahead,1.36430144917822e-12
Subtype Historical Average,2013/2014,HHS Region 2,4 wk ahead,0.0002195486819425
Dynamic Harmonic Model,2014/2015,HHS Region 2,4 wk ahead,0.9999976481628
Historical Average,2014/2015,HHS Region 2,4 wk ahead,8.20906585765476e-10
Subtype Historical Average,2014/2015,HHS Region 2,4 wk ahead,2.35101629324217e-06
Dynamic Harmonic Model,2015/2016,HHS Region 2,4 wk ahead,0.999976659749933
Historical Average,2015/2016,HHS Region 2,4 wk ahead,2.2704792408434e-16
Subtype Historical Average,2015/2016,HHS Region 2,4 wk ahead,2.33402500668436e-05
Dynamic Harmonic Model,2016/2017,HHS Region 2,4 wk ahead,0.999989886024842
Historical Average,2016/2017,HHS Region 2,4 wk ahead,3.16815667905576e-16
Subtype Historical Average,2016/2017,HHS Region 2,4 wk ahead,1.01139751578918e-05
Dynamic Harmonic Model,2017/2018,HHS Region 2,4 wk ahead,0.999996291392398
Historical Average,2017/2018,HHS Region 2,4 wk ahead,1.14807882671228e-13
Subtype Historical Average,2017/2018,HHS Region 2,4 wk ahead,3.70860748762901e-06
Dynamic Harmonic Model,2010/2011,HHS Region 3,4 wk ahead,0.776512480245304
Historical Average,2010/2011,HHS Region 3,4 wk ahead,1.58727568166691e-06
Subtype Historical Average,2010/2011,HHS Region 3,4 wk ahead,0.223485932479014
Dynamic Harmonic Model,2011/2012,HHS Region 3,4 wk ahead,0.623745492292892
Historical Average,2011/2012,HHS Region 3,4 wk ahead,2.11283284744241e-06
Subtype Historical Average,2011/2012,HHS Region 3,4 wk ahead,0.376252394874261
Dynamic Harmonic Model,2012/2013,HHS Region 3,4 wk ahead,0.825184971935263
Historical Average,2012/2013,HHS Region 3,4 wk ahead,1.34924753134193e-06
Subtype Historical Average,2012/2013,HHS Region 3,4 wk ahead,0.174813678817205
Dynamic Harmonic Model,2013/2014,HHS Region 3,4 wk ahead,0.791898894281134
Historical Average,2013/2014,HHS Region 3,4 wk ahead,1.88199570760285e-06
Subtype Historical Average,2013/2014,HHS Region 3,4 wk ahead,0.208099223723159
Dynamic Harmonic Model,2014/2015,HHS Region 3,4 wk ahead,0.931070949077922
Historical Average,2014/2015,HHS Region 3,4 wk ahead,4.24332211405042e-06
Subtype Historical Average,2014/2015,HHS Region 3,4 wk ahead,0.0689248075999643
Dynamic Harmonic Model,2015/2016,HHS Region 3,4 wk ahead,0.773556615634879
Historical Average,2015/2016,HHS Region 3,4 wk ahead,1.34426034552867e-06
Subtype Historical Average,2015/2016,HHS Region 3,4 wk ahead,0.226442040104775
Dynamic Harmonic Model,2016/2017,HHS Region 3,4 wk ahead,0.788041745458619
Historical Average,2016/2017,HHS Region 3,4 wk ahead,1.17440047869955e-06
Subtype Historical Average,2016/2017,HHS Region 3,4 wk ahead,0.211957080140902
Dynamic Harmonic Model,2017/2018,HHS Region 3,4 wk ahead,0.807240364383902
Historical Average,2017/2018,HHS Region 3,4 wk ahead,8.7999256277446e-07
Subtype Historical Average,2017/2018,HHS Region 3,4 wk ahead,0.192758755623535
Dynamic Harmonic Model,2010/2011,HHS Region 4,4 wk ahead,0.81771182018185
Historical Average,2010/2011,HHS Region 4,4 wk ahead,2.67703806139352e-06
Subtype Historical Average,2010/2011,HHS Region 4,4 wk ahead,0.182285502780089
Dynamic Harmonic Model,2011/2012,HHS Region 4,4 wk ahead,0.835380751977377
Historical Average,2011/2012,HHS Region 4,4 wk ahead,2.2875960204667e-06
Subtype Historical Average,2011/2012,HHS Region 4,4 wk ahead,0.164616960426602
Dynamic Harmonic Model,2012/2013,HHS Region 4,4 wk ahead,0.831284461909416
Historical Average,2012/2013,HHS Region 4,4 wk ahead,2.17769775004749e-06
Subtype Historical Average,2012/2013,HHS Region 4,4 wk ahead,0.168713360392834
Dynamic Harmonic Model,2013/2014,HHS Region 4,4 wk ahead,0.834798355105978
Historical Average,2013/2014,HHS Region 4,4 wk ahead,8.35943471736817e-06
Subtype Historical Average,2013/2014,HHS Region 4,4 wk ahead,0.165193285459304
Dynamic Harmonic Model,2014/2015,HHS Region 4,4 wk ahead,0.888623732506048
Historical Average,2014/2015,HHS Region 4,4 wk ahead,1.8681417471284e-05
Subtype Historical Average,2014/2015,HHS Region 4,4 wk ahead,0.111357586076481
Dynamic Harmonic Model,2015/2016,HHS Region 4,4 wk ahead,0.843788299978526
Historical Average,2015/2016,HHS Region 4,4 wk ahead,2.24284704241995e-06
Subtype Historical Average,2015/2016,HHS Region 4,4 wk ahead,0.156209457174431
Dynamic Harmonic Model,2016/2017,HHS Region 4,4 wk ahead,0.778482818317291
Historical Average,2016/2017,HHS Region 4,4 wk ahead,2.80536615967504e-06
Subtype Historical Average,2016/2017,HHS Region 4,4 wk ahead,0.221514376316549
Dynamic Harmonic Model,2017/2018,HHS Region 4,4 wk ahead,0.852739991830771
Historical Average,2017/2018,HHS Region 4,4 wk ahead,1.82605640773415e-06
Subtype Historical Average,2017/2018,HHS Region 4,4 wk ahead,0.147258182112821
Dynamic Harmonic Model,2010/2011,HHS Region 5,4 wk ahead,0.843805176856658
Historical Average,2010/2011,HHS Region 5,4 wk ahead,3.51769009798364e-07
Subtype Historical Average,2010/2011,HHS Region 5,4 wk ahead,0.156194471374333
Dynamic Harmonic Model,2011/2012,HHS Region 5,4 wk ahead,0.830896500560965
Historical Average,2011/2012,HHS Region 5,4 wk ahead,4.61418367068592e-07
Subtype Historical Average,2011/2012,HHS Region 5,4 wk ahead,0.169103038020668
Dynamic Harmonic Model,2012/2013,HHS Region 5,4 wk ahead,0.792783170363062
Historical Average,2012/2013,HHS Region 5,4 wk ahead,4.96315480817077e-07
Subtype Historical Average,2012/2013,HHS Region 5,4 wk ahead,0.207216333321457
Dynamic Harmonic Model,2013/2014,HHS Region 5,4 wk ahead,0.851000570296937
Historical Average,2013/2014,HHS Region 5,4 wk ahead,5.73094637882782e-07
Subtype Historical Average,2013/2014,HHS Region 5,4 wk ahead,0.148998856608425
Dynamic Harmonic Model,2014/2015,HHS Region 5,4 wk ahead,0.999999360218048
Historical Average,2014/2015,HHS Region 5,4 wk ahead,4.16837547405738e-08
Subtype Historical Average,2014/2015,HHS Region 5,4 wk ahead,5.98098196769396e-07
Dynamic Harmonic Model,2015/2016,HHS Region 5,4 wk ahead,0.844368632621587
Historical Average,2015/2016,HHS Region 5,4 wk ahead,3.98126966387827e-07
Subtype Historical Average,2015/2016,HHS Region 5,4 wk ahead,0.155630969251447
Dynamic Harmonic Model,2016/2017,HHS Region 5,4 wk ahead,0.828836870301265
Historical Average,2016/2017,HHS Region 5,4 wk ahead,3.86316760415069e-07
Subtype Historical Average,2016/2017,HHS Region 5,4 wk ahead,0.171162743381975
Dynamic Harmonic Model,2017/2018,HHS Region 5,4 wk ahead,0.831994481007479
Historical Average,2017/2018,HHS Region 5,4 wk ahead,3.03986748202482e-07
Subtype Historical Average,2017/2018,HHS Region 5,4 wk ahead,0.168005215005773
Dynamic Harmonic Model,2010/2011,HHS Region 6,4 wk ahead,0.999998165338585
Historical Average,2010/2011,HHS Region 6,4 wk ahead,2.29151738254782e-10
Subtype Historical Average,2010/2011,HHS Region 6,4 wk ahead,1.83443226357555e-06
Dynamic Harmonic Model,2011/2012,HHS Region 6,4 wk ahead,0.99999855691258
Historical Average,2011/2012,HHS Region 6,4 wk ahead,4.75087421742058e-11
Subtype Historical Average,2011/2012,HHS Region 6,4 wk ahead,1.44303991161478e-06
Dynamic Harmonic Model,2012/2013,HHS Region 6,4 wk ahead,0.999996698108707
Historical Average,2012/2013,HHS Region 6,4 wk ahead,3.62751305130604e-12
Subtype Historical Average,2012/2013,HHS Region 6,4 wk ahead,3.30188766510452e-06
Dynamic Harmonic Model,2013/2014,HHS Region 6,4 wk ahead,0.999998891360791
Historical Average,2013/2014,HHS Region 6,4 wk ahead,1.87193645104884e-08
Subtype Historical Average,2013/2014,HHS Region 6,4 wk ahead,1.08991984403877e-06
Dynamic Harmonic Model,2014/2015,HHS Region 6,4 wk ahead,0.999999328356
Historical Average,2014/2015,HHS Region 6,4 wk ahead,5.86068033687559e-08
Subtype Historical Average,2014/2015,HHS Region 6,4 wk ahead,6.13037196665774e-07
Dynamic Harmonic Model,2015/2016,HHS Region 6,4 wk ahead,0.99999554970395
Historical Average,2015/2016,HHS Region 6,4 wk ahead,9.87536041353523e-12
Subtype Historical Average,2015/2016,HHS Region 6,4 wk ahead,4.45028617509462e-06
Dynamic Harmonic Model,2016/2017,HHS Region 6,4 wk ahead,0.999998748584188
Historical Average,2016/2017,HHS Region 6,4 wk ahead,9.2965749894359e-11
Subtype Historical Average,2016/2017,HHS Region 6,4 wk ahead,1.25132284583051e-06
Dynamic Harmonic Model,2017/2018,HHS Region 6,4 wk ahead,0.99999881626539
Historical Average,2017/2018,HHS Region 6,4 wk ahead,1.14788008605343e-10
Subtype Historical Average,2017/2018,HHS Region 6,4 wk ahead,1.1836198220512e-06
Dynamic Harmonic Model,2010/2011,HHS Region 7,4 wk ahead,0.890971390887934
Historical Average,2010/2011,HHS Region 7,4 wk ahead,4.97821252585667e-07
Subtype Historical Average,2010/2011,HHS Region 7,4 wk ahead,0.109028111290814
Dynamic Harmonic Model,2011/2012,HHS Region 7,4 wk ahead,0.898914290571708
Historical Average,2011/2012,HHS Region 7,4 wk ahead,4.72279597188304e-07
Subtype Historical Average,2011/2012,HHS Region 7,4 wk ahead,0.101085237148694
Dynamic Harmonic Model,2012/2013,HHS Region 7,4 wk ahead,0.842679756083042
Historical Average,2012/2013,HHS Region 7,4 wk ahead,5.46864517159107e-07
Subtype Historical Average,2012/2013,HHS Region 7,4 wk ahead,0.15731969705244
Dynamic Harmonic Model,2013/2014,HHS Region 7,4 wk ahead,0.973193168503525
Historical Average,2013/2014,HHS Region 7,4 wk ahead,6.6660206618001e-08
Subtype Historical Average,2013/2014,HHS Region 7,4 wk ahead,0.0268067648362684
Dynamic Harmonic Model,2014/2015,HHS Region 7,4 wk ahead,0.999994639781908
Historical Average,2014/2015,HHS Region 7,4 wk ahead,1.43901019383617e-09
Subtype Historical Average,2014/2015,HHS Region 7,4 wk ahead,5.35877908164553e-06
Dynamic Harmonic Model,2015/2016,HHS Region 7,4 wk ahead,0.913818960565
Historical Average,2015/2016,HHS Region 7,4 wk ahead,2.90609555913686e-07
Subtype Historical Average,2015/2016,HHS Region 7,4 wk ahead,0.0861807488254441
Dynamic Harmonic Model,2016/2017,HHS Region 7,4 wk ahead,0.887510265815783
Historical Average,2016/2017,HHS Region 7,4 wk ahead,5.32195444075245e-07
Subtype Historical Average,2016/2017,HHS Region 7,4 wk ahead,0.112489201988773
Dynamic Harmonic Model,2017/2018,HHS Region 7,4 wk ahead,0.829035238263775
Historical Average,2017/2018,HHS Region 7,4 wk ahead,1.98995023632557e-07
Subtype Historical Average,2017/2018,HHS Region 7,4 wk ahead,0.170964562741201
Dynamic Harmonic Model,2010/2011,HHS Region 8,4 wk ahead,0.888734537170364
Historical Average,2010/2011,HHS Region 8,4 wk ahead,2.81678145553561e-06
Subtype Historical Average,2010/2011,HHS Region 8,4 wk ahead,0.111262646048181
Dynamic Harmonic Model,2011/2012,HHS Region 8,4 wk ahead,0.834911288526609
Historical Average,2011/2012,HHS Region 8,4 wk ahead,3.19978243238591e-06
Subtype Historical Average,2011/2012,HHS Region 8,4 wk ahead,0.165085511690958
Dynamic Harmonic Model,2012/2013,HHS Region 8,4 wk ahead,0.922532539219371
Historical Average,2012/2013,HHS Region 8,4 wk ahead,4.64444204320435e-06
Subtype Historical Average,2012/2013,HHS Region 8,4 wk ahead,0.0774628163385863
Dynamic Harmonic Model,2013/2014,HHS Region 8,4 wk ahead,0.889906106304147
Historical Average,2013/2014,HHS Region 8,4 wk ahead,6.14015299826182e-06
Subtype Historical Average,2013/2014,HHS Region 8,4 wk ahead,0.110087753542855
Dynamic Harmonic Model,2014/2015,HHS Region 8,4 wk ahead,0.94029506992396
Historical Average,2014/2015,HHS Region 8,4 wk ahead,9.29345991649756e-06
Subtype Historical Average,2014/2015,HHS Region 8,4 wk ahead,0.0596956366161235
Dynamic Harmonic Model,2015/2016,HHS Region 8,4 wk ahead,0.844150371465349
Historical Average,2015/2016,HHS Region 8,4 wk ahead,3.64324035233869e-06
Subtype Historical Average,2015/2016,HHS Region 8,4 wk ahead,0.155845985294299
Dynamic Harmonic Model,2016/2017,HHS Region 8,4 wk ahead,0.835522769969056
Historical Average,2016/2017,HHS Region 8,4 wk ahead,3.69037760290393e-06
Subtype Historical Average,2016/2017,HHS Region 8,4 wk ahead,0.164473539653341
Dynamic Harmonic Model,2017/2018,HHS Region 8,4 wk ahead,0.849484511192035
Historical Average,2017/2018,HHS Region 8,4 wk ahead,3.05973324654955e-06
Subtype Historical Average,2017/2018,HHS Region 8,4 wk ahead,0.150512429074718
Dynamic Harmonic Model,2010/2011,HHS Region 9,4 wk ahead,0.579758801430538
Historical Average,2010/2011,HHS Region 9,4 wk ahead,5.63099778761792e-06
Subtype Historical Average,2010/2011,HHS Region 9,4 wk ahead,0.420235567571674
Dynamic Harmonic Model,2011/2012,HHS Region 9,4 wk ahead,0.613115219272904
Historical Average,2011/2012,HHS Region 9,4 wk ahead,3.18559037161128e-06
Subtype Historical Average,2011/2012,HHS Region 9,4 wk ahead,0.386881595136725
Dynamic Harmonic Model,2012/2013,HHS Region 9,4 wk ahead,0.655214085363814
Historical Average,2012/2013,HHS Region 9,4 wk ahead,4.6770907259777e-06
Subtype Historical Average,2012/2013,HHS Region 9,4 wk ahead,0.34478123754546
Dynamic Harmonic Model,2013/2014,HHS Region 9,4 wk ahead,0.73650102202039
Historical Average,2013/2014,HHS Region 9,4 wk ahead,0.00019813553494484
Subtype Historical Average,2013/2014,HHS Region 9,4 wk ahead,0.263300842444665
Dynamic Harmonic Model,2014/2015,HHS Region 9,4 wk ahead,0.644235302214921
Historical Average,2014/2015,HHS Region 9,4 wk ahead,9.95001883694973e-06
Subtype Historical Average,2014/2015,HHS Region 9,4 wk ahead,0.355754747766242
Dynamic Harmonic Model,2015/2016,HHS Region 9,4 wk ahead,0.710450674135874
Historical Average,2015/2016,HHS Region 9,4 wk ahead,4.27727723071593e-06
