component_model_id,season,Model Week,target,weight
Historical Average,2017/2018,55,Season onset,2.18874089405084e-05
Subtype Historical Average,2017/2018,55,Season onset,0.0839443962006991
Dynamic Harmonic Model,2010/2011,56,Season onset,0.888399369844924
Historical Average,2010/2011,56,Season onset,3.15770000347246e-06
Subtype Historical Average,2010/2011,56,Season onset,0.111597472455072
Dynamic Harmonic Model,2011/2012,56,Season onset,0.883745641807794
Historical Average,2011/2012,56,Season onset,3.38950502168575e-06
Subtype Historical Average,2011/2012,56,Season onset,0.116250968687185
Dynamic Harmonic Model,2012/2013,56,Season onset,0.91745643037895
Historical Average,2012/2013,56,Season onset,1.87809279536644e-06
Subtype Historical Average,2012/2013,56,Season onset,0.0825416915282546
Dynamic Harmonic Model,2013/2014,56,Season onset,0.902648968986637
Historical Average,2013/2014,56,Season onset,1.0851782828837e-05
Subtype Historical Average,2013/2014,56,Season onset,0.0973401792305337
Dynamic Harmonic Model,2014/2015,56,Season onset,0.886190190969912
Historical Average,2014/2015,56,Season onset,5.02065720423688e-06
Subtype Historical Average,2014/2015,56,Season onset,0.113804788372884
Dynamic Harmonic Model,2015/2016,56,Season onset,0.934806410822836
Historical Average,2015/2016,56,Season onset,2.44697817927685e-05
Subtype Historical Average,2015/2016,56,Season onset,0.0651691193953714
Dynamic Harmonic Model,2016/2017,56,Season onset,0.901514153489134
Historical Average,2016/2017,56,Season onset,1.90847546165657e-06
Subtype Historical Average,2016/2017,56,Season onset,0.0984839380354047
Dynamic Harmonic Model,2017/2018,56,Season onset,0.885411206784742
Historical Average,2017/2018,56,Season onset,3.18334817030159e-06
Subtype Historical Average,2017/2018,56,Season onset,0.114585609867088
Dynamic Harmonic Model,2010/2011,57,Season onset,0.889689371225714
Historical Average,2010/2011,57,Season onset,3.09367273149121e-06
Subtype Historical Average,2010/2011,57,Season onset,0.110307535101555
Dynamic Harmonic Model,2011/2012,57,Season onset,0.882745617003629
Historical Average,2011/2012,57,Season onset,3.61318796963472e-06
Subtype Historical Average,2011/2012,57,Season onset,0.117250769808401
Dynamic Harmonic Model,2012/2013,57,Season onset,0.917300237051824
Historical Average,2012/2013,57,Season onset,2.20670593787209e-06
Subtype Historical Average,2012/2013,57,Season onset,0.0826975562422377
Dynamic Harmonic Model,2013/2014,57,Season onset,0.902552708683237
Historical Average,2013/2014,57,Season onset,1.33558885272448e-05
Subtype Historical Average,2013/2014,57,Season onset,0.0974339354282353
Dynamic Harmonic Model,2014/2015,57,Season onset,0.886178844483261
Historical Average,2014/2015,57,Season onset,5.71622774639642e-06
Subtype Historical Average,2014/2015,57,Season onset,0.113815439288992
Dynamic Harmonic Model,2015/2016,57,Season onset,0.934397229441908
Historical Average,2015/2016,57,Season onset,3.23804016371147e-05
Subtype Historical Average,2015/2016,57,Season onset,0.0655703901564549
Dynamic Harmonic Model,2016/2017,57,Season onset,0.901421579165219
Historical Average,2016/2017,57,Season onset,2.09836465096358e-06
Subtype Historical Average,2016/2017,57,Season onset,0.0985763224701298
Dynamic Harmonic Model,2017/2018,57,Season onset,0.885404115830634
Historical Average,2017/2018,57,Season onset,3.65617054687906e-06
Subtype Historical Average,2017/2018,57,Season onset,0.114592227998819
Dynamic Harmonic Model,2010/2011,58,Season onset,0.906026302074983
Historical Average,2010/2011,58,Season onset,4.31393359497064e-06
Subtype Historical Average,2010/2011,58,Season onset,0.0939693839914223
Dynamic Harmonic Model,2011/2012,58,Season onset,0.902917793904815
Historical Average,2011/2012,58,Season onset,4.26738655884881e-06
Subtype Historical Average,2011/2012,58,Season onset,0.0970779387086265
Dynamic Harmonic Model,2012/2013,58,Season onset,0.936429572851232
Historical Average,2012/2013,58,Season onset,2.37423996159383e-06
Subtype Historical Average,2012/2013,58,Season onset,0.0635680529088065
Dynamic Harmonic Model,2013/2014,58,Season onset,0.921800653602971
Historical Average,2013/2014,58,Season onset,2.87993621691199e-05
Subtype Historical Average,2013/2014,58,Season onset,0.07817054703486
Dynamic Harmonic Model,2014/2015,58,Season onset,0.905941134440811
Historical Average,2014/2015,58,Season onset,7.38495220292637e-06
Subtype Historical Average,2014/2015,58,Season onset,0.0940514806069859
Dynamic Harmonic Model,2015/2016,58,Season onset,0.936772809895698
Historical Average,2015/2016,58,Season onset,2.55482893637373e-05
Subtype Historical Average,2015/2016,58,Season onset,0.0632016418149378
Dynamic Harmonic Model,2016/2017,58,Season onset,0.920913905710011
Historical Average,2016/2017,58,Season onset,2.29520104947781e-06
Subtype Historical Average,2016/2017,58,Season onset,0.0790837990889398
Dynamic Harmonic Model,2017/2018,58,Season onset,0.905329286322253
Historical Average,2017/2018,58,Season onset,4.36227843883151e-06
Subtype Historical Average,2017/2018,58,Season onset,0.0946663513993083
Dynamic Harmonic Model,2010/2011,59,Season onset,0.922000044378853
Historical Average,2010/2011,59,Season onset,2.29901026935043e-05
Subtype Historical Average,2010/2011,59,Season onset,0.077976965518454
Dynamic Harmonic Model,2011/2012,59,Season onset,0.903709816316198
Historical Average,2011/2012,59,Season onset,1.37665425931958e-05
Subtype Historical Average,2011/2012,59,Season onset,0.0962764171412089
Dynamic Harmonic Model,2012/2013,59,Season onset,0.936942186109075
Historical Average,2012/2013,59,Season onset,9.25663151428728e-06
Subtype Historical Average,2012/2013,59,Season onset,0.0630485572594102
Dynamic Harmonic Model,2013/2014,59,Season onset,0.92385966572353
Historical Average,2013/2014,59,Season onset,0.0756330898532599
Subtype Historical Average,2013/2014,59,Season onset,0.000507244423210366
Dynamic Harmonic Model,2014/2015,59,Season onset,0.906747879325648
Historical Average,2014/2015,59,Season onset,4.02907310770364e-05
Subtype Historical Average,2014/2015,59,Season onset,0.093211829943275
Dynamic Harmonic Model,2015/2016,59,Season onset,0.921353129795229
Historical Average,2015/2016,59,Season onset,1.50287839502513e-05
Subtype Historical Average,2015/2016,59,Season onset,0.0786318414208205
Dynamic Harmonic Model,2016/2017,59,Season onset,0.921578980753234
Historical Average,2016/2017,59,Season onset,6.57888542974961e-06
Subtype Historical Average,2016/2017,59,Season onset,0.0784144403613362
Dynamic Harmonic Model,2017/2018,59,Season onset,0.906147255353717
Historical Average,2017/2018,59,Season onset,1.45419992263534e-05
Subtype Historical Average,2017/2018,59,Season onset,0.0938382026470569
Dynamic Harmonic Model,2010/2011,60,Season onset,0.922036772073846
Historical Average,2010/2011,60,Season onset,3.39297900589217e-06
Subtype Historical Average,2010/2011,60,Season onset,0.0779598349471476
Dynamic Harmonic Model,2011/2012,60,Season onset,0.903676420392661
Historical Average,2011/2012,60,Season onset,2.74917397223428e-06
Subtype Historical Average,2011/2012,60,Season onset,0.0963208304333669
Dynamic Harmonic Model,2012/2013,60,Season onset,0.93697614451134
Historical Average,2012/2013,60,Season onset,1.39741856026581e-06
Subtype Historical Average,2012/2013,60,Season onset,0.0630224580700997
Dynamic Harmonic Model,2013/2014,60,Season onset,0.922471661773255
Historical Average,2013/2014,60,Season onset,9.27058475071555e-06
Subtype Historical Average,2013/2014,60,Season onset,0.0775190676419939
Dynamic Harmonic Model,2014/2015,60,Season onset,0.906763987143003
Historical Average,2014/2015,60,Season onset,4.08831458418772e-06
Subtype Historical Average,2014/2015,60,Season onset,0.0932319245424123
Dynamic Harmonic Model,2015/2016,60,Season onset,0.921381624714579
Historical Average,2015/2016,60,Season onset,9.3700689273662e-06
Subtype Historical Average,2015/2016,60,Season onset,0.0786090052164936
Dynamic Harmonic Model,2016/2017,60,Season onset,0.921603362274838
Historical Average,2016/2017,60,Season onset,1.5254971319368e-06
Subtype Historical Average,2016/2017,60,Season onset,0.0783951122280306
Dynamic Harmonic Model,2017/2018,60,Season onset,0.906163604076995
Historical Average,2017/2018,60,Season onset,2.82951805415064e-06
Subtype Historical Average,2017/2018,60,Season onset,0.0938335664049509
Dynamic Harmonic Model,2010/2011,61,Season onset,0.922074374385618
Historical Average,2010/2011,61,Season onset,3.32507436493174e-06
Subtype Historical Average,2010/2011,61,Season onset,0.0779223005400171
Dynamic Harmonic Model,2011/2012,61,Season onset,0.903713240404671
Historical Average,2011/2012,61,Season onset,2.4036839952523e-06
Subtype Historical Average,2011/2012,61,Season onset,0.0962843559113341
Dynamic Harmonic Model,2012/2013,61,Season onset,0.936996981745845
Historical Average,2012/2013,61,Season onset,1.23433357184143e-06
Subtype Historical Average,2012/2013,61,Season onset,0.0630017839205829
Dynamic Harmonic Model,2013/2014,61,Season onset,0.922496176400617
Historical Average,2013/2014,61,Season onset,7.00735651242669e-06
Subtype Historical Average,2013/2014,61,Season onset,0.0774968162428706
Dynamic Harmonic Model,2014/2015,61,Season onset,0.906798280268531
Historical Average,2014/2015,61,Season onset,3.46209686718708e-06
Subtype Historical Average,2014/2015,61,Season onset,0.0931982576346014
Dynamic Harmonic Model,2015/2016,61,Season onset,0.921376914830754
Historical Average,2015/2016,61,Season onset,7.16597615161136e-06
Subtype Historical Average,2015/2016,61,Season onset,0.0786159191930949
Dynamic Harmonic Model,2016/2017,61,Season onset,0.921631717650516
Historical Average,2016/2017,61,Season onset,1.31081501350314e-06
Subtype Historical Average,2016/2017,61,Season onset,0.0783669715344708
Dynamic Harmonic Model,2017/2018,61,Season onset,0.906198594660366
Historical Average,2017/2018,61,Season onset,2.4301978318731e-06
Subtype Historical Average,2017/2018,61,Season onset,0.0937989751418017
Dynamic Harmonic Model,2010/2011,62,Season onset,0.922092804288405
Historical Average,2010/2011,62,Season onset,3.2058677190646e-06
Subtype Historical Average,2010/2011,62,Season onset,0.0779039898438762
Dynamic Harmonic Model,2011/2012,62,Season onset,0.903702146559223
Historical Average,2011/2012,62,Season onset,2.28493211230276e-06
Subtype Historical Average,2011/2012,62,Season onset,0.0962955685086648
Dynamic Harmonic Model,2012/2013,62,Season onset,0.937000174968352
Historical Average,2012/2013,62,Season onset,1.15717954372778e-06
Subtype Historical Average,2012/2013,62,Season onset,0.0629986678521039
Dynamic Harmonic Model,2013/2014,62,Season onset,0.922500320412454
Historical Average,2013/2014,62,Season onset,6.06730648021222e-06
Subtype Historical Average,2013/2014,62,Season onset,0.0774936122810655
Dynamic Harmonic Model,2014/2015,62,Season onset,0.906806106043112
Historical Average,2014/2015,62,Season onset,3.19241544499364e-06
Subtype Historical Average,2014/2015,62,Season onset,0.093190701541443
Dynamic Harmonic Model,2015/2016,62,Season onset,0.921383104377495
Historical Average,2015/2016,62,Season onset,6.2057283962088e-06
Subtype Historical Average,2015/2016,62,Season onset,0.0786106898941092
Dynamic Harmonic Model,2016/2017,62,Season onset,0.921637885953008
Historical Average,2016/2017,62,Season onset,1.26758068960346e-06
Subtype Historical Average,2016/2017,62,Season onset,0.0783608464663025
Dynamic Harmonic Model,2017/2018,62,Season onset,0.906206545977879
Historical Average,2017/2018,62,Season onset,2.24861721426535e-06
Subtype Historical Average,2017/2018,62,Season onset,0.0937912054049066
Dynamic Harmonic Model,2010/2011,63,Season onset,0.953420086011567
Historical Average,2010/2011,63,Season onset,6.81591756169901e-06
Subtype Historical Average,2010/2011,63,Season onset,0.0465730980708714
Dynamic Harmonic Model,2011/2012,63,Season onset,0.936022810741706
Historical Average,2011/2012,63,Season onset,2.76845323654794e-06
Subtype Historical Average,2011/2012,63,Season onset,0.0639744208050574
Dynamic Harmonic Model,2012/2013,63,Season onset,0.952838911428022
Historical Average,2012/2013,63,Season onset,2.21680747336254e-06
Subtype Historical Average,2012/2013,63,Season onset,0.0471588717645045
Dynamic Harmonic Model,2013/2014,63,Season onset,0.9536544073007
Historical Average,2013/2014,63,Season onset,1.54672858698448e-05
Subtype Historical Average,2013/2014,63,Season onset,0.0463301254134299
Dynamic Harmonic Model,2014/2015,63,Season onset,0.938006258611898
Historical Average,2014/2015,63,Season onset,3.83075367778685e-06
Subtype Historical Average,2014/2015,63,Season onset,0.0619899106344238
Dynamic Harmonic Model,2015/2016,63,Season onset,0.937167551013717
Historical Average,2015/2016,63,Season onset,2.96249847889971e-06
Subtype Historical Average,2015/2016,63,Season onset,0.0628294864878045
Dynamic Harmonic Model,2016/2017,63,Season onset,0.953092616128747
Historical Average,2016/2017,63,Season onset,1.05258778034769e-06
Subtype Historical Average,2016/2017,63,Season onset,0.0469063312834729
Dynamic Harmonic Model,2017/2018,63,Season onset,0.937617218495122
Historical Average,2017/2018,63,Season onset,2.58324811581422e-06
Subtype Historical Average,2017/2018,63,Season onset,0.0623801982567622
Dynamic Harmonic Model,2010/2011,64,Season onset,0.936778520652844
Historical Average,2010/2011,64,Season onset,1.76995882782959e-06
Subtype Historical Average,2010/2011,64,Season onset,0.0632197093883279
Dynamic Harmonic Model,2011/2012,64,Season onset,0.919862879685462
Historical Average,2011/2012,64,Season onset,1.35539322734487e-06
Subtype Historical Average,2011/2012,64,Season onset,0.0801357649213102
Dynamic Harmonic Model,2012/2013,64,Season onset,0.935969920422963
Historical Average,2012/2013,64,Season onset,1.10633742284655e-06
Subtype Historical Average,2012/2013,64,Season onset,0.064028973239614
Dynamic Harmonic Model,2013/2014,64,Season onset,0.937095308941388
Historical Average,2013/2014,64,Season onset,2.55223201132684e-06
Subtype Historical Average,2013/2014,64,Season onset,0.0629021388266008
Dynamic Harmonic Model,2014/2015,64,Season onset,0.921165152179653
Historical Average,2014/2015,64,Season onset,1.71613562639678e-06
Subtype Historical Average,2014/2015,64,Season onset,0.0788331316847207
Dynamic Harmonic Model,2015/2016,64,Season onset,0.936164498487386
Historical Average,2015/2016,64,Season onset,2.97345622682842e-06
Subtype Historical Average,2015/2016,64,Season onset,0.0638325280563873
Dynamic Harmonic Model,2016/2017,64,Season onset,0.936372321653604
Historical Average,2016/2017,64,Season onset,7.21142819865682e-07
Subtype Historical Average,2016/2017,64,Season onset,0.0636269572035765
Dynamic Harmonic Model,2017/2018,64,Season onset,0.920655444725613
Historical Average,2017/2018,64,Season onset,1.24827440830966e-06
Subtype Historical Average,2017/2018,64,Season onset,0.0793433069999782
Dynamic Harmonic Model,2010/2011,65,Season onset,0.936781566873063
Historical Average,2010/2011,65,Season onset,1.77904885163426e-06
Subtype Historical Average,2010/2011,65,Season onset,0.0632166540780853
Dynamic Harmonic Model,2011/2012,65,Season onset,0.919865243031158
Historical Average,2011/2012,65,Season onset,1.25850616720381e-06
Subtype Historical Average,2011/2012,65,Season onset,0.080133498462675
Dynamic Harmonic Model,2012/2013,65,Season onset,0.935969167539324
Historical Average,2012/2013,65,Season onset,1.01965813968599e-06
Subtype Historical Average,2012/2013,65,Season onset,0.0640298128025362
Dynamic Harmonic Model,2013/2014,65,Season onset,0.937091725514805
Historical Average,2013/2014,65,Season onset,2.61963994866277e-06
Subtype Historical Average,2013/2014,65,Season onset,0.0629056548452459
Dynamic Harmonic Model,2014/2015,65,Season onset,0.921165005328993
Historical Average,2014/2015,65,Season onset,1.73185178464513e-06
Subtype Historical Average,2014/2015,65,Season onset,0.0788332628192226
Dynamic Harmonic Model,2015/2016,65,Season onset,0.936164553306365
Historical Average,2015/2016,65,Season onset,2.83328390014083e-06
Subtype Historical Average,2015/2016,65,Season onset,0.063832613409735
Dynamic Harmonic Model,2016/2017,65,Season onset,0.936372377609154
Historical Average,2016/2017,65,Season onset,6.70775662425987e-07
Subtype Historical Average,2016/2017,65,Season onset,0.0636269516151838
Dynamic Harmonic Model,2017/2018,65,Season onset,0.920655621359892
Historical Average,2017/2018,65,Season onset,1.28686884519479e-06
Subtype Historical Average,2017/2018,65,Season onset,0.0793430917712629
Dynamic Harmonic Model,2010/2011,66,Season onset,0.936786973275306
Historical Average,2010/2011,66,Season onset,1.79248457367768e-06
Subtype Historical Average,2010/2011,66,Season onset,0.0632112342401199
Dynamic Harmonic Model,2011/2012,66,Season onset,0.919866715143433
Historical Average,2011/2012,66,Season onset,1.25770772587359e-06
Subtype Historical Average,2011/2012,66,Season onset,0.0801320271488408
Dynamic Harmonic Model,2012/2013,66,Season onset,0.935970841168707
Historical Average,2012/2013,66,Season onset,1.01856558365574e-06
Subtype Historical Average,2012/2013,66,Season onset,0.0640281402657095
Dynamic Harmonic Model,2013/2014,66,Season onset,0.937089959049006
Historical Average,2013/2014,66,Season onset,2.57500770160468e-06
Subtype Historical Average,2013/2014,66,Season onset,0.0629074659432925
Dynamic Harmonic Model,2014/2015,66,Season onset,0.921167638743197
Historical Average,2014/2015,66,Season onset,1.7267710223268e-06
Subtype Historical Average,2014/2015,66,Season onset,0.0788306344857812
Dynamic Harmonic Model,2015/2016,66,Season onset,0.936166713970973
Historical Average,2015/2016,66,Season onset,2.82230470223262e-06
Subtype Historical Average,2015/2016,66,Season onset,0.0638304637243252
Dynamic Harmonic Model,2016/2017,66,Season onset,0.936374523917408
Historical Average,2016/2017,66,Season onset,6.6903199334017e-07
Subtype Historical Average,2016/2017,66,Season onset,0.0636248070505986
Dynamic Harmonic Model,2017/2018,66,Season onset,0.920658320338711
Historical Average,2017/2018,66,Season onset,1.28348632768394e-06
Subtype Historical Average,2017/2018,66,Season onset,0.0793403961749614
Dynamic Harmonic Model,2010/2011,67,Season onset,0.936793023935967
Historical Average,2010/2011,67,Season onset,1.80876846551207e-06
Subtype Historical Average,2010/2011,67,Season onset,0.0632051672955678
Dynamic Harmonic Model,2011/2012,67,Season onset,0.919870815091676
Historical Average,2011/2012,67,Season onset,1.26427388275193e-06
Subtype Historical Average,2011/2012,67,Season onset,0.0801279206344412
Dynamic Harmonic Model,2012/2013,67,Season onset,0.935974574552653
Historical Average,2012/2013,67,Season onset,1.02877511234421e-06
Subtype Historical Average,2012/2013,67,Season onset,0.0640243966722346
Dynamic Harmonic Model,2013/2014,67,Season onset,0.937089691947001
Historical Average,2013/2014,67,Season onset,2.56199956740121e-06
Subtype Historical Average,2013/2014,67,Season onset,0.062907746053432
Dynamic Harmonic Model,2014/2015,67,Season onset,0.92117282569325
Historical Average,2014/2015,67,Season onset,1.73927580913318e-06
Subtype Historical Average,2014/2015,67,Season onset,0.0788254350309409
Dynamic Harmonic Model,2015/2016,67,Season onset,0.936170971175576
Historical Average,2015/2016,67,Season onset,2.84762956369381e-06
Subtype Historical Average,2015/2016,67,Season onset,0.0638261811948602
Dynamic Harmonic Model,2016/2017,67,Season onset,0.936378751685517
Historical Average,2016/2017,67,Season onset,6.72526290728608e-07
Subtype Historical Average,2016/2017,67,Season onset,0.0636205757881923
Dynamic Harmonic Model,2017/2018,67,Season onset,0.920663626997371
Historical Average,2017/2018,67,Season onset,1.29202277846552e-06
Subtype Historical Average,2017/2018,67,Season onset,0.0793350809798507
Dynamic Harmonic Model,2010/2011,68,Season onset,0.936795848299406
Historical Average,2010/2011,68,Season onset,1.82730562563398e-06
Subtype Historical Average,2010/2011,68,Season onset,0.0632023243949679
Dynamic Harmonic Model,2011/2012,68,Season onset,0.919873288224135
Historical Average,2011/2012,68,Season onset,1.2682455908542e-06
Subtype Historical Average,2011/2012,68,Season onset,0.0801254435302737
Dynamic Harmonic Model,2012/2013,68,Season onset,0.935975894384529
Historical Average,2012/2013,68,Season onset,1.03289321448133e-06
Subtype Historical Average,2012/2013,68,Season onset,0.0640230727222564
Dynamic Harmonic Model,2013/2014,68,Season onset,0.937088763481489
Historical Average,2013/2014,68,Season onset,2.5284190649644e-06
Subtype Historical Average,2013/2014,68,Season onset,0.0629087080994461
Dynamic Harmonic Model,2014/2015,68,Season onset,0.921174832494395
Historical Average,2014/2015,68,Season onset,1.74281615617959e-06
Subtype Historical Average,2014/2015,68,Season onset,0.0788234246894491
Dynamic Harmonic Model,2015/2016,68,Season onset,0.93617267199903
Historical Average,2015/2016,68,Season onset,2.85544591251746e-06
Subtype Historical Average,2015/2016,68,Season onset,0.063824472555057
Dynamic Harmonic Model,2016/2017,68,Season onset,0.936380440767812
Historical Average,2016/2017,68,Season onset,6.73568910568063e-07
Subtype Historical Average,2016/2017,68,Season onset,0.063618885663277
Dynamic Harmonic Model,2017/2018,68,Season onset,0.920665749976528
Historical Average,2017/2018,68,Season onset,1.29453871306512e-06
Subtype Historical Average,2017/2018,68,Season onset,0.0793329554847588
Dynamic Harmonic Model,2010/2011,69,Season onset,0.920873589608487
Historical Average,2010/2011,69,Season onset,2.75004657545511e-07
Subtype Historical Average,2010/2011,69,Season onset,0.0791261353868551
Dynamic Harmonic Model,2011/2012,69,Season onset,0.903707401517782
Historical Average,2011/2012,69,Season onset,2.76095139127628e-07
Subtype Historical Average,2011/2012,69,Season onset,0.0962923223870786
Dynamic Harmonic Model,2012/2013,69,Season onset,0.919839009057799
Historical Average,2012/2013,69,Season onset,2.50768347979327e-07
Subtype Historical Average,2012/2013,69,Season onset,0.0801607401738527
Dynamic Harmonic Model,2013/2014,69,Season onset,0.921239549282987
Historical Average,2013/2014,69,Season onset,2.8918780419533e-07
Subtype Historical Average,2013/2014,69,Season onset,0.0787601615292087
Dynamic Harmonic Model,2014/2015,69,Season onset,0.921180079152676
Historical Average,2014/2015,69,Season onset,1.77199902138829e-06
Subtype Historical Average,2014/2015,69,Season onset,0.0788181488483023
Dynamic Harmonic Model,2015/2016,69,Season onset,0.920114995260431
Historical Average,2015/2016,69,Season onset,3.36982107135105e-07
Subtype Historical Average,2015/2016,69,Season onset,0.0798846677574621
Dynamic Harmonic Model,2016/2017,69,Season onset,0.920378550104464
Historical Average,2016/2017,69,Season onset,1.77426760246236e-07
Subtype Historical Average,2016/2017,69,Season onset,0.0796212724687756
Dynamic Harmonic Model,2017/2018,69,Season onset,0.904699738454037
Historical Average,2017/2018,69,Season onset,2.97217264928863e-07
Subtype Historical Average,2017/2018,69,Season onset,0.0952999643286982
Dynamic Harmonic Model,2010/2011,70,Season onset,0.920877550458199
Historical Average,2010/2011,70,Season onset,2.77268604250315e-07
Subtype Historical Average,2010/2011,70,Season onset,0.0791221722731967
Dynamic Harmonic Model,2011/2012,70,Season onset,0.903711267261359
Historical Average,2011/2012,70,Season onset,2.78061228498173e-07
Subtype Historical Average,2011/2012,70,Season onset,0.0962884546774128
Dynamic Harmonic Model,2012/2013,70,Season onset,0.919842216749031
Historical Average,2012/2013,70,Season onset,2.52759346487328e-07
Subtype Historical Average,2012/2013,70,Season onset,0.0801575304916225
Dynamic Harmonic Model,2013/2014,70,Season onset,0.921239554625196
Historical Average,2013/2014,70,Season onset,2.89251922016894e-07
Subtype Historical Average,2013/2014,70,Season onset,0.0787601561228815
Dynamic Harmonic Model,2014/2015,70,Season onset,0.921183373115032
Historical Average,2014/2015,70,Season onset,1.63924176189559e-06
Subtype Historical Average,2014/2015,70,Season onset,0.0788149876432064
Dynamic Harmonic Model,2015/2016,70,Season onset,0.920118442063254
Historical Average,2015/2016,70,Season onset,3.39770260460196e-07
Subtype Historical Average,2015/2016,70,Season onset,0.0798812181664851
Dynamic Harmonic Model,2016/2017,70,Season onset,0.920381973285048
Historical Average,2016/2017,70,Season onset,1.78663164469534e-07
Subtype Historical Average,2016/2017,70,Season onset,0.0796178480517872
Dynamic Harmonic Model,2017/2018,70,Season onset,0.904703836857687
Historical Average,2017/2018,70,Season onset,2.99370514483539e-07
Subtype Historical Average,2017/2018,70,Season onset,0.095295863771799
Dynamic Harmonic Model,2010/2011,71,Season onset,0.920880972270837
Historical Average,2010/2011,71,Season onset,2.78641804808704e-07
Subtype Historical Average,2010/2011,71,Season onset,0.0791187490873587
Dynamic Harmonic Model,2011/2012,71,Season onset,0.903714445196336
Historical Average,2011/2012,71,Season onset,2.78779706330129e-07
Subtype Historical Average,2011/2012,71,Season onset,0.0962852760239579
Dynamic Harmonic Model,2012/2013,71,Season onset,0.919844695995227
Historical Average,2012/2013,71,Season onset,2.53490426731436e-07
Subtype Historical Average,2012/2013,71,Season onset,0.080155050514346
Dynamic Harmonic Model,2013/2014,71,Season onset,0.921239798269408
Historical Average,2013/2014,71,Season onset,2.88717731891939e-07
Subtype Historical Average,2013/2014,71,Season onset,0.0787599130128605
Dynamic Harmonic Model,2014/2015,71,Season onset,0.921186201808868
Historical Average,2014/2015,71,Season onset,1.64704344181686e-06
Subtype Historical Average,2014/2015,71,Season onset,0.0788121511476901
Dynamic Harmonic Model,2015/2016,71,Season onset,0.920121369278937
Historical Average,2015/2016,71,Season onset,3.40778193463179e-07
Subtype Historical Average,2015/2016,71,Season onset,0.07987828994287
Dynamic Harmonic Model,2016/2017,71,Season onset,0.920384880328575
Historical Average,2016/2017,71,Season onset,1.79100437734916e-07
Subtype Historical Average,2016/2017,71,Season onset,0.079614940570987
Dynamic Harmonic Model,2017/2018,71,Season onset,0.904707324661338
Historical Average,2017/2018,71,Season onset,3.00196630887514e-07
Subtype Historical Average,2017/2018,71,Season onset,0.0952923751420311
Dynamic Harmonic Model,2010/2011,72,Season onset,0.920882436162716
Historical Average,2010/2011,72,Season onset,2.7992634631494e-07
Subtype Historical Average,2010/2011,72,Season onset,0.0791172839109372
Dynamic Harmonic Model,2011/2012,72,Season onset,0.903715784656942
Historical Average,2011/2012,72,Season onset,2.80574435856006e-07
Subtype Historical Average,2011/2012,72,Season onset,0.0962839347686226
Dynamic Harmonic Model,2012/2013,72,Season onset,0.919845748019777
Historical Average,2012/2013,72,Season onset,2.55307557800387e-07
Subtype Historical Average,2012/2013,72,Season onset,0.0801539966726651
Dynamic Harmonic Model,2013/2014,72,Season onset,0.921240617185427
Historical Average,2013/2014,72,Season onset,2.89722745736577e-07
Subtype Historical Average,2013/2014,72,Season onset,0.0787590930918275
Dynamic Harmonic Model,2014/2015,72,Season onset,0.921187554649629
Historical Average,2014/2015,72,Season onset,1.66907059034278e-06
Subtype Historical Average,2014/2015,72,Season onset,0.0788107762797804
Dynamic Harmonic Model,2015/2016,72,Season onset,0.920122838413132
Historical Average,2015/2016,72,Season onset,3.43425402556077e-07
Subtype Historical Average,2015/2016,72,Season onset,0.0798768181614655
Dynamic Harmonic Model,2016/2017,72,Season onset,0.920386339503253
Historical Average,2016/2017,72,Season onset,1.80281936524482e-07
Subtype Historical Average,2016/2017,72,Season onset,0.0796134802148105
Dynamic Harmonic Model,2017/2018,72,Season onset,0.904709063947818
Historical Average,2017/2018,72,Season onset,3.02187520036091e-07
Subtype Historical Average,2017/2018,72,Season onset,0.0952906338646615
Dynamic Harmonic Model,2010/2011,40,Season peak percentage,0.482161815971898
Historical Average,2010/2011,40,Season peak percentage,2.55813591051514e-06
Subtype Historical Average,2010/2011,40,Season peak percentage,0.517835625892191
Dynamic Harmonic Model,2011/2012,40,Season peak percentage,0.344328074029731
Historical Average,2011/2012,40,Season peak percentage,4.44709930885971e-06
Subtype Historical Average,2011/2012,40,Season peak percentage,0.65566747887096
Dynamic Harmonic Model,2012/2013,40,Season peak percentage,0.575042516062515
Historical Average,2012/2013,40,Season peak percentage,2.86091287437e-06
Subtype Historical Average,2012/2013,40,Season peak percentage,0.424954623024611
Dynamic Harmonic Model,2013/2014,40,Season peak percentage,0.579276765632041
Historical Average,2013/2014,40,Season peak percentage,9.46009185867078e-06
Subtype Historical Average,2013/2014,40,Season peak percentage,0.4207137742761
Dynamic Harmonic Model,2014/2015,40,Season peak percentage,0.696036324988896
Historical Average,2014/2015,40,Season peak percentage,2.28247436554277e-05
Subtype Historical Average,2014/2015,40,Season peak percentage,0.303940850267449
Dynamic Harmonic Model,2015/2016,40,Season peak percentage,0.485476420675479
Historical Average,2015/2016,40,Season peak percentage,4.15599112033771e-06
Subtype Historical Average,2015/2016,40,Season peak percentage,0.514519423333401
Dynamic Harmonic Model,2016/2017,40,Season peak percentage,0.499803659057785
Historical Average,2016/2017,40,Season peak percentage,2.69374614285291e-06
Subtype Historical Average,2016/2017,40,Season peak percentage,0.500193647196072
Dynamic Harmonic Model,2017/2018,40,Season peak percentage,0.478412615981246
Historical Average,2017/2018,40,Season peak percentage,1.97319122881603e-06
Subtype Historical Average,2017/2018,40,Season peak percentage,0.521585410827525
Dynamic Harmonic Model,2010/2011,41,Season peak percentage,0.515523307538361
