component_model_id,season,location,target,weight
Dynamic Harmonic Model,2017/2018,HHS Region 9,Season peak percentage,0.867201648052564
Historical Average,2017/2018,HHS Region 9,Season onset,0.000164622336771295
Historical Average,2017/2018,HHS Region 9,Season peak week,0.000164622336771295
Historical Average,2017/2018,HHS Region 9,Season peak percentage,0.000164622336771295
Subtype Historical Average,2017/2018,HHS Region 9,Season onset,0.132633729610665
Subtype Historical Average,2017/2018,HHS Region 9,Season peak week,0.132633729610665
Subtype Historical Average,2017/2018,HHS Region 9,Season peak percentage,0.132633729610665
Dynamic Harmonic Model,2010/2011,US National,Season onset,0.944432637395143
Dynamic Harmonic Model,2010/2011,US National,Season peak week,0.944432637395143
Dynamic Harmonic Model,2010/2011,US National,Season peak percentage,0.944432637395143
Historical Average,2010/2011,US National,Season onset,2.31828024768058e-06
Historical Average,2010/2011,US National,Season peak week,2.31828024768058e-06
Historical Average,2010/2011,US National,Season peak percentage,2.31828024768058e-06
Subtype Historical Average,2010/2011,US National,Season onset,0.0555650443246095
Subtype Historical Average,2010/2011,US National,Season peak week,0.0555650443246095
Subtype Historical Average,2010/2011,US National,Season peak percentage,0.0555650443246095
Dynamic Harmonic Model,2011/2012,US National,Season onset,0.901053220962732
Dynamic Harmonic Model,2011/2012,US National,Season peak week,0.901053220962732
Dynamic Harmonic Model,2011/2012,US National,Season peak percentage,0.901053220962732
Historical Average,2011/2012,US National,Season onset,2.99219486708967e-06
Historical Average,2011/2012,US National,Season peak week,2.99219486708967e-06
Historical Average,2011/2012,US National,Season peak percentage,2.99219486708967e-06
Subtype Historical Average,2011/2012,US National,Season onset,0.0989437868424012
Subtype Historical Average,2011/2012,US National,Season peak week,0.0989437868424012
Subtype Historical Average,2011/2012,US National,Season peak percentage,0.0989437868424012
Dynamic Harmonic Model,2012/2013,US National,Season onset,0.978130792816798
Dynamic Harmonic Model,2012/2013,US National,Season peak week,0.978130792816798
Dynamic Harmonic Model,2012/2013,US National,Season peak percentage,0.978130792816798
Historical Average,2012/2013,US National,Season onset,1.69710790143981e-06
Historical Average,2012/2013,US National,Season peak week,1.69710790143981e-06
Historical Average,2012/2013,US National,Season peak percentage,1.69710790143981e-06
Subtype Historical Average,2012/2013,US National,Season onset,0.0218675100753
Subtype Historical Average,2012/2013,US National,Season peak week,0.0218675100753
Subtype Historical Average,2012/2013,US National,Season peak percentage,0.0218675100753
Dynamic Harmonic Model,2013/2014,US National,Season onset,0.93666978896298
Dynamic Harmonic Model,2013/2014,US National,Season peak week,0.93666978896298
Dynamic Harmonic Model,2013/2014,US National,Season peak percentage,0.93666978896298
Historical Average,2013/2014,US National,Season onset,4.16375881860099e-06
Historical Average,2013/2014,US National,Season peak week,4.16375881860099e-06
Historical Average,2013/2014,US National,Season peak percentage,4.16375881860099e-06
Subtype Historical Average,2013/2014,US National,Season onset,0.0633260472782016
Subtype Historical Average,2013/2014,US National,Season peak week,0.0633260472782016
Subtype Historical Average,2013/2014,US National,Season peak percentage,0.0633260472782016
Dynamic Harmonic Model,2014/2015,US National,Season onset,0.9366254811735
Dynamic Harmonic Model,2014/2015,US National,Season peak week,0.9366254811735
Dynamic Harmonic Model,2014/2015,US National,Season peak percentage,0.9366254811735
Historical Average,2014/2015,US National,Season onset,5.97170719924849e-06
Historical Average,2014/2015,US National,Season peak week,5.97170719924849e-06
Historical Average,2014/2015,US National,Season peak percentage,5.97170719924849e-06
Subtype Historical Average,2014/2015,US National,Season onset,0.0633685471193008
Subtype Historical Average,2014/2015,US National,Season peak week,0.0633685471193008
Subtype Historical Average,2014/2015,US National,Season peak percentage,0.0633685471193008
Dynamic Harmonic Model,2015/2016,US National,Season onset,0.945514756856868
Dynamic Harmonic Model,2015/2016,US National,Season peak week,0.945514756856868
Dynamic Harmonic Model,2015/2016,US National,Season peak percentage,0.945514756856868
Historical Average,2015/2016,US National,Season onset,5.19640703802494e-06
Historical Average,2015/2016,US National,Season peak week,5.19640703802494e-06
Historical Average,2015/2016,US National,Season peak percentage,5.19640703802494e-06
Subtype Historical Average,2015/2016,US National,Season onset,0.0544800467360939
Subtype Historical Average,2015/2016,US National,Season peak week,0.0544800467360939
Subtype Historical Average,2015/2016,US National,Season peak percentage,0.0544800467360939
Dynamic Harmonic Model,2016/2017,US National,Season onset,0.938719325007206
Dynamic Harmonic Model,2016/2017,US National,Season peak week,0.938719325007206
Dynamic Harmonic Model,2016/2017,US National,Season peak percentage,0.938719325007206
Historical Average,2016/2017,US National,Season onset,2.43902610833009e-06
Historical Average,2016/2017,US National,Season peak week,2.43902610833009e-06
Historical Average,2016/2017,US National,Season peak percentage,2.43902610833009e-06
Subtype Historical Average,2016/2017,US National,Season onset,0.0612782359666854
Subtype Historical Average,2016/2017,US National,Season peak week,0.0612782359666854
Subtype Historical Average,2016/2017,US National,Season peak percentage,0.0612782359666854
Dynamic Harmonic Model,2017/2018,US National,Season onset,0.929082313310169
Dynamic Harmonic Model,2017/2018,US National,Season peak week,0.929082313310169
Dynamic Harmonic Model,2017/2018,US National,Season peak percentage,0.929082313310169
Historical Average,2017/2018,US National,Season onset,2.12416706345653e-06
Historical Average,2017/2018,US National,Season peak week,2.12416706345653e-06
Historical Average,2017/2018,US National,Season peak percentage,2.12416706345653e-06
Subtype Historical Average,2017/2018,US National,Season onset,0.070915562522768
Subtype Historical Average,2017/2018,US National,Season peak week,0.070915562522768
Subtype Historical Average,2017/2018,US National,Season peak percentage,0.070915562522768
Dynamic Harmonic Model,2010/2011,HHS Region 1,1 wk ahead,0.999999741852496
Dynamic Harmonic Model,2010/2011,HHS Region 1,2 wk ahead,0.999999741852496
Dynamic Harmonic Model,2010/2011,HHS Region 1,3 wk ahead,0.999999741852496
Dynamic Harmonic Model,2010/2011,HHS Region 1,4 wk ahead,0.999999741852496
Historical Average,2010/2011,HHS Region 1,1 wk ahead,1.72777962426221e-08
Historical Average,2010/2011,HHS Region 1,2 wk ahead,1.72777962426221e-08
Historical Average,2010/2011,HHS Region 1,3 wk ahead,1.72777962426221e-08
Historical Average,2010/2011,HHS Region 1,4 wk ahead,1.72777962426221e-08
Subtype Historical Average,2010/2011,HHS Region 1,1 wk ahead,2.40869708048685e-07
Subtype Historical Average,2010/2011,HHS Region 1,2 wk ahead,2.40869708048685e-07
Subtype Historical Average,2010/2011,HHS Region 1,3 wk ahead,2.40869708048685e-07
Subtype Historical Average,2010/2011,HHS Region 1,4 wk ahead,2.40869708048685e-07
Dynamic Harmonic Model,2011/2012,HHS Region 1,1 wk ahead,0.999999596523745
Dynamic Harmonic Model,2011/2012,HHS Region 1,2 wk ahead,0.999999596523745
Dynamic Harmonic Model,2011/2012,HHS Region 1,3 wk ahead,0.999999596523745
Dynamic Harmonic Model,2011/2012,HHS Region 1,4 wk ahead,0.999999596523745
Historical Average,2011/2012,HHS Region 1,1 wk ahead,1.56794857394593e-08
Historical Average,2011/2012,HHS Region 1,2 wk ahead,1.56794857394593e-08
Historical Average,2011/2012,HHS Region 1,3 wk ahead,1.56794857394593e-08
Historical Average,2011/2012,HHS Region 1,4 wk ahead,1.56794857394593e-08
Subtype Historical Average,2011/2012,HHS Region 1,1 wk ahead,3.87796768754486e-07
Subtype Historical Average,2011/2012,HHS Region 1,2 wk ahead,3.87796768754486e-07
Subtype Historical Average,2011/2012,HHS Region 1,3 wk ahead,3.87796768754486e-07
Subtype Historical Average,2011/2012,HHS Region 1,4 wk ahead,3.87796768754486e-07
Dynamic Harmonic Model,2012/2013,HHS Region 1,1 wk ahead,0.999999754954312
Dynamic Harmonic Model,2012/2013,HHS Region 1,2 wk ahead,0.999999754954312
Dynamic Harmonic Model,2012/2013,HHS Region 1,3 wk ahead,0.999999754954312
Dynamic Harmonic Model,2012/2013,HHS Region 1,4 wk ahead,0.999999754954312
Historical Average,2012/2013,HHS Region 1,1 wk ahead,1.93434927867628e-08
Historical Average,2012/2013,HHS Region 1,2 wk ahead,1.93434927867628e-08
Historical Average,2012/2013,HHS Region 1,3 wk ahead,1.93434927867628e-08
Historical Average,2012/2013,HHS Region 1,4 wk ahead,1.93434927867628e-08
Subtype Historical Average,2012/2013,HHS Region 1,1 wk ahead,2.25702195213646e-07
Subtype Historical Average,2012/2013,HHS Region 1,2 wk ahead,2.25702195213646e-07
Subtype Historical Average,2012/2013,HHS Region 1,3 wk ahead,2.25702195213646e-07
Subtype Historical Average,2012/2013,HHS Region 1,4 wk ahead,2.25702195213646e-07
Dynamic Harmonic Model,2013/2014,HHS Region 1,1 wk ahead,0.999999803505515
Dynamic Harmonic Model,2013/2014,HHS Region 1,2 wk ahead,0.999999803505515
Dynamic Harmonic Model,2013/2014,HHS Region 1,3 wk ahead,0.999999803505515
Dynamic Harmonic Model,2013/2014,HHS Region 1,4 wk ahead,0.999999803505515
Historical Average,2013/2014,HHS Region 1,1 wk ahead,6.04841804868449e-08
Historical Average,2013/2014,HHS Region 1,2 wk ahead,6.04841804868449e-08
Historical Average,2013/2014,HHS Region 1,3 wk ahead,6.04841804868449e-08
Historical Average,2013/2014,HHS Region 1,4 wk ahead,6.04841804868449e-08
Subtype Historical Average,2013/2014,HHS Region 1,1 wk ahead,1.36010304660865e-07
Subtype Historical Average,2013/2014,HHS Region 1,2 wk ahead,1.36010304660865e-07
Subtype Historical Average,2013/2014,HHS Region 1,3 wk ahead,1.36010304660865e-07
Subtype Historical Average,2013/2014,HHS Region 1,4 wk ahead,1.36010304660865e-07
Dynamic Harmonic Model,2014/2015,HHS Region 1,1 wk ahead,0.999999901490529
Dynamic Harmonic Model,2014/2015,HHS Region 1,2 wk ahead,0.999999901490529
Dynamic Harmonic Model,2014/2015,HHS Region 1,3 wk ahead,0.999999901490529
Dynamic Harmonic Model,2014/2015,HHS Region 1,4 wk ahead,0.999999901490529
Historical Average,2014/2015,HHS Region 1,1 wk ahead,1.47354217206086e-08
Historical Average,2014/2015,HHS Region 1,2 wk ahead,1.47354217206086e-08
Historical Average,2014/2015,HHS Region 1,3 wk ahead,1.47354217206086e-08
Historical Average,2014/2015,HHS Region 1,4 wk ahead,1.47354217206086e-08
Subtype Historical Average,2014/2015,HHS Region 1,1 wk ahead,8.37740492328833e-08
Subtype Historical Average,2014/2015,HHS Region 1,2 wk ahead,8.37740492328833e-08
Subtype Historical Average,2014/2015,HHS Region 1,3 wk ahead,8.37740492328833e-08
Subtype Historical Average,2014/2015,HHS Region 1,4 wk ahead,8.37740492328833e-08
Dynamic Harmonic Model,2015/2016,HHS Region 1,1 wk ahead,0.999999790056812
Dynamic Harmonic Model,2015/2016,HHS Region 1,2 wk ahead,0.999999790056812
Dynamic Harmonic Model,2015/2016,HHS Region 1,3 wk ahead,0.999999790056812
Dynamic Harmonic Model,2015/2016,HHS Region 1,4 wk ahead,0.999999790056812
Historical Average,2015/2016,HHS Region 1,1 wk ahead,1.238932467531e-08
Historical Average,2015/2016,HHS Region 1,2 wk ahead,1.238932467531e-08
Historical Average,2015/2016,HHS Region 1,3 wk ahead,1.238932467531e-08
Historical Average,2015/2016,HHS Region 1,4 wk ahead,1.238932467531e-08
Subtype Historical Average,2015/2016,HHS Region 1,1 wk ahead,1.97553863021977e-07
Subtype Historical Average,2015/2016,HHS Region 1,2 wk ahead,1.97553863021977e-07
Subtype Historical Average,2015/2016,HHS Region 1,3 wk ahead,1.97553863021977e-07
Subtype Historical Average,2015/2016,HHS Region 1,4 wk ahead,1.97553863021977e-07
Dynamic Harmonic Model,2016/2017,HHS Region 1,1 wk ahead,0.999999616963918
Dynamic Harmonic Model,2016/2017,HHS Region 1,2 wk ahead,0.999999616963918
Dynamic Harmonic Model,2016/2017,HHS Region 1,3 wk ahead,0.999999616963918
Dynamic Harmonic Model,2016/2017,HHS Region 1,4 wk ahead,0.999999616963918
Historical Average,2016/2017,HHS Region 1,1 wk ahead,1.91101418337574e-08
Historical Average,2016/2017,HHS Region 1,2 wk ahead,1.91101418337574e-08
Historical Average,2016/2017,HHS Region 1,3 wk ahead,1.91101418337574e-08
Historical Average,2016/2017,HHS Region 1,4 wk ahead,1.91101418337574e-08
Subtype Historical Average,2016/2017,HHS Region 1,1 wk ahead,3.6392593991825e-07
Subtype Historical Average,2016/2017,HHS Region 1,2 wk ahead,3.6392593991825e-07
Subtype Historical Average,2016/2017,HHS Region 1,3 wk ahead,3.6392593991825e-07
Subtype Historical Average,2016/2017,HHS Region 1,4 wk ahead,3.6392593991825e-07
Dynamic Harmonic Model,2017/2018,HHS Region 1,1 wk ahead,0.999999220690693
Dynamic Harmonic Model,2017/2018,HHS Region 1,2 wk ahead,0.999999220690693
Dynamic Harmonic Model,2017/2018,HHS Region 1,3 wk ahead,0.999999220690693
Dynamic Harmonic Model,2017/2018,HHS Region 1,4 wk ahead,0.999999220690693
Historical Average,2017/2018,HHS Region 1,1 wk ahead,1.57196492666192e-08
Historical Average,2017/2018,HHS Region 1,2 wk ahead,1.57196492666192e-08
Historical Average,2017/2018,HHS Region 1,3 wk ahead,1.57196492666192e-08
Historical Average,2017/2018,HHS Region 1,4 wk ahead,1.57196492666192e-08
Subtype Historical Average,2017/2018,HHS Region 1,1 wk ahead,7.63589657600187e-07
Subtype Historical Average,2017/2018,HHS Region 1,2 wk ahead,7.63589657600187e-07
Subtype Historical Average,2017/2018,HHS Region 1,3 wk ahead,7.63589657600187e-07
Subtype Historical Average,2017/2018,HHS Region 1,4 wk ahead,7.63589657600187e-07
Dynamic Harmonic Model,2010/2011,HHS Region 10,1 wk ahead,0.977919641368549
Dynamic Harmonic Model,2010/2011,HHS Region 10,2 wk ahead,0.977919641368549
Dynamic Harmonic Model,2010/2011,HHS Region 10,3 wk ahead,0.977919641368549
Dynamic Harmonic Model,2010/2011,HHS Region 10,4 wk ahead,0.977919641368549
Historical Average,2010/2011,HHS Region 10,1 wk ahead,3.04209388074899e-06
Historical Average,2010/2011,HHS Region 10,2 wk ahead,3.04209388074899e-06
Historical Average,2010/2011,HHS Region 10,3 wk ahead,3.04209388074899e-06
Historical Average,2010/2011,HHS Region 10,4 wk ahead,3.04209388074899e-06
Subtype Historical Average,2010/2011,HHS Region 10,1 wk ahead,0.0220773165375701
Subtype Historical Average,2010/2011,HHS Region 10,2 wk ahead,0.0220773165375701
Subtype Historical Average,2010/2011,HHS Region 10,3 wk ahead,0.0220773165375701
Subtype Historical Average,2010/2011,HHS Region 10,4 wk ahead,0.0220773165375701
Dynamic Harmonic Model,2011/2012,HHS Region 10,1 wk ahead,0.971566987831406
Dynamic Harmonic Model,2011/2012,HHS Region 10,2 wk ahead,0.971566987831406
Dynamic Harmonic Model,2011/2012,HHS Region 10,3 wk ahead,0.971566987831406
Dynamic Harmonic Model,2011/2012,HHS Region 10,4 wk ahead,0.971566987831406
Historical Average,2011/2012,HHS Region 10,1 wk ahead,3.11554718400741e-06
Historical Average,2011/2012,HHS Region 10,2 wk ahead,3.11554718400741e-06
Historical Average,2011/2012,HHS Region 10,3 wk ahead,3.11554718400741e-06
Historical Average,2011/2012,HHS Region 10,4 wk ahead,3.11554718400741e-06
Subtype Historical Average,2011/2012,HHS Region 10,1 wk ahead,0.0284298966214098
Subtype Historical Average,2011/2012,HHS Region 10,2 wk ahead,0.0284298966214098
Subtype Historical Average,2011/2012,HHS Region 10,3 wk ahead,0.0284298966214098
Subtype Historical Average,2011/2012,HHS Region 10,4 wk ahead,0.0284298966214098
Dynamic Harmonic Model,2012/2013,HHS Region 10,1 wk ahead,0.979200215907934
Dynamic Harmonic Model,2012/2013,HHS Region 10,2 wk ahead,0.979200215907934
Dynamic Harmonic Model,2012/2013,HHS Region 10,3 wk ahead,0.979200215907934
Dynamic Harmonic Model,2012/2013,HHS Region 10,4 wk ahead,0.979200215907934
Historical Average,2012/2013,HHS Region 10,1 wk ahead,6.2617132585071e-06
Historical Average,2012/2013,HHS Region 10,2 wk ahead,6.2617132585071e-06
Historical Average,2012/2013,HHS Region 10,3 wk ahead,6.2617132585071e-06
Historical Average,2012/2013,HHS Region 10,4 wk ahead,6.2617132585071e-06
Subtype Historical Average,2012/2013,HHS Region 10,1 wk ahead,0.0207935223788073
Subtype Historical Average,2012/2013,HHS Region 10,2 wk ahead,0.0207935223788073
Subtype Historical Average,2012/2013,HHS Region 10,3 wk ahead,0.0207935223788073
Subtype Historical Average,2012/2013,HHS Region 10,4 wk ahead,0.0207935223788073
Dynamic Harmonic Model,2013/2014,HHS Region 10,1 wk ahead,0.999995026190511
Dynamic Harmonic Model,2013/2014,HHS Region 10,2 wk ahead,0.999995026190511
Dynamic Harmonic Model,2013/2014,HHS Region 10,3 wk ahead,0.999995026190511
Dynamic Harmonic Model,2013/2014,HHS Region 10,4 wk ahead,0.999995026190511
Historical Average,2013/2014,HHS Region 10,1 wk ahead,3.97641381826019e-08
Historical Average,2013/2014,HHS Region 10,2 wk ahead,3.97641381826019e-08
Historical Average,2013/2014,HHS Region 10,3 wk ahead,3.97641381826019e-08
Historical Average,2013/2014,HHS Region 10,4 wk ahead,3.97641381826019e-08
Subtype Historical Average,2013/2014,HHS Region 10,1 wk ahead,4.93404535056712e-06
Subtype Historical Average,2013/2014,HHS Region 10,2 wk ahead,4.93404535056712e-06
Subtype Historical Average,2013/2014,HHS Region 10,3 wk ahead,4.93404535056712e-06
Subtype Historical Average,2013/2014,HHS Region 10,4 wk ahead,4.93404535056712e-06
Dynamic Harmonic Model,2014/2015,HHS Region 10,1 wk ahead,0.977133076587696
Dynamic Harmonic Model,2014/2015,HHS Region 10,2 wk ahead,0.977133076587696
Dynamic Harmonic Model,2014/2015,HHS Region 10,3 wk ahead,0.977133076587696
Dynamic Harmonic Model,2014/2015,HHS Region 10,4 wk ahead,0.977133076587696
Historical Average,2014/2015,HHS Region 10,1 wk ahead,7.75644924223038e-06
Historical Average,2014/2015,HHS Region 10,2 wk ahead,7.75644924223038e-06
Historical Average,2014/2015,HHS Region 10,3 wk ahead,7.75644924223038e-06
Historical Average,2014/2015,HHS Region 10,4 wk ahead,7.75644924223038e-06
Subtype Historical Average,2014/2015,HHS Region 10,1 wk ahead,0.0228591669630623
Subtype Historical Average,2014/2015,HHS Region 10,2 wk ahead,0.0228591669630623
Subtype Historical Average,2014/2015,HHS Region 10,3 wk ahead,0.0228591669630623
Subtype Historical Average,2014/2015,HHS Region 10,4 wk ahead,0.0228591669630623
Dynamic Harmonic Model,2015/2016,HHS Region 10,1 wk ahead,0.973741097146708
Dynamic Harmonic Model,2015/2016,HHS Region 10,2 wk ahead,0.973741097146708
Dynamic Harmonic Model,2015/2016,HHS Region 10,3 wk ahead,0.973741097146708
Dynamic Harmonic Model,2015/2016,HHS Region 10,4 wk ahead,0.973741097146708
Historical Average,2015/2016,HHS Region 10,1 wk ahead,2.71246775346308e-06
Historical Average,2015/2016,HHS Region 10,2 wk ahead,2.71246775346308e-06
Historical Average,2015/2016,HHS Region 10,3 wk ahead,2.71246775346308e-06
Historical Average,2015/2016,HHS Region 10,4 wk ahead,2.71246775346308e-06
Subtype Historical Average,2015/2016,HHS Region 10,1 wk ahead,0.0262561903855387
Subtype Historical Average,2015/2016,HHS Region 10,2 wk ahead,0.0262561903855387
Subtype Historical Average,2015/2016,HHS Region 10,3 wk ahead,0.0262561903855387
Subtype Historical Average,2015/2016,HHS Region 10,4 wk ahead,0.0262561903855387
Dynamic Harmonic Model,2016/2017,HHS Region 10,1 wk ahead,0.986369118268264
Dynamic Harmonic Model,2016/2017,HHS Region 10,2 wk ahead,0.986369118268264
Dynamic Harmonic Model,2016/2017,HHS Region 10,3 wk ahead,0.986369118268264
Dynamic Harmonic Model,2016/2017,HHS Region 10,4 wk ahead,0.986369118268264
Historical Average,2016/2017,HHS Region 10,1 wk ahead,1.75129826040317e-06
Historical Average,2016/2017,HHS Region 10,2 wk ahead,1.75129826040317e-06
Historical Average,2016/2017,HHS Region 10,3 wk ahead,1.75129826040317e-06
Historical Average,2016/2017,HHS Region 10,4 wk ahead,1.75129826040317e-06
Subtype Historical Average,2016/2017,HHS Region 10,1 wk ahead,0.0136291304334757
Subtype Historical Average,2016/2017,HHS Region 10,2 wk ahead,0.0136291304334757
Subtype Historical Average,2016/2017,HHS Region 10,3 wk ahead,0.0136291304334757
Subtype Historical Average,2016/2017,HHS Region 10,4 wk ahead,0.0136291304334757
Dynamic Harmonic Model,2017/2018,HHS Region 10,1 wk ahead,0.975724511581464
Dynamic Harmonic Model,2017/2018,HHS Region 10,2 wk ahead,0.975724511581464
Dynamic Harmonic Model,2017/2018,HHS Region 10,3 wk ahead,0.975724511581464
Dynamic Harmonic Model,2017/2018,HHS Region 10,4 wk ahead,0.975724511581464
Historical Average,2017/2018,HHS Region 10,1 wk ahead,2.5798665720882e-06
Historical Average,2017/2018,HHS Region 10,2 wk ahead,2.5798665720882e-06
Historical Average,2017/2018,HHS Region 10,3 wk ahead,2.5798665720882e-06
Historical Average,2017/2018,HHS Region 10,4 wk ahead,2.5798665720882e-06
Subtype Historical Average,2017/2018,HHS Region 10,1 wk ahead,0.0242729085519639
Subtype Historical Average,2017/2018,HHS Region 10,2 wk ahead,0.0242729085519639
Subtype Historical Average,2017/2018,HHS Region 10,3 wk ahead,0.0242729085519639
Subtype Historical Average,2017/2018,HHS Region 10,4 wk ahead,0.0242729085519639
Dynamic Harmonic Model,2010/2011,HHS Region 2,1 wk ahead,0.999999201526895
Dynamic Harmonic Model,2010/2011,HHS Region 2,2 wk ahead,0.999999201526895
Dynamic Harmonic Model,2010/2011,HHS Region 2,3 wk ahead,0.999999201526895
Dynamic Harmonic Model,2010/2011,HHS Region 2,4 wk ahead,0.999999201526895
Historical Average,2010/2011,HHS Region 2,1 wk ahead,4.40385176231315e-10
Historical Average,2010/2011,HHS Region 2,2 wk ahead,4.40385176231315e-10
Historical Average,2010/2011,HHS Region 2,3 wk ahead,4.40385176231315e-10
Historical Average,2010/2011,HHS Region 2,4 wk ahead,4.40385176231315e-10
Subtype Historical Average,2010/2011,HHS Region 2,1 wk ahead,7.98032719296672e-07
Subtype Historical Average,2010/2011,HHS Region 2,2 wk ahead,7.98032719296672e-07
Subtype Historical Average,2010/2011,HHS Region 2,3 wk ahead,7.98032719296672e-07
Subtype Historical Average,2010/2011,HHS Region 2,4 wk ahead,7.98032719296672e-07
Dynamic Harmonic Model,2011/2012,HHS Region 2,1 wk ahead,0.999996812784515
Dynamic Harmonic Model,2011/2012,HHS Region 2,2 wk ahead,0.999996812784515
Dynamic Harmonic Model,2011/2012,HHS Region 2,3 wk ahead,0.999996812784515
Dynamic Harmonic Model,2011/2012,HHS Region 2,4 wk ahead,0.999996812784515
Historical Average,2011/2012,HHS Region 2,1 wk ahead,3.13558264115075e-12
Historical Average,2011/2012,HHS Region 2,2 wk ahead,3.13558264115075e-12
Historical Average,2011/2012,HHS Region 2,3 wk ahead,3.13558264115075e-12
Historical Average,2011/2012,HHS Region 2,4 wk ahead,3.13558264115075e-12
Subtype Historical Average,2011/2012,HHS Region 2,1 wk ahead,3.18721234979272e-06
Subtype Historical Average,2011/2012,HHS Region 2,2 wk ahead,3.18721234979272e-06
Subtype Historical Average,2011/2012,HHS Region 2,3 wk ahead,3.18721234979272e-06
Subtype Historical Average,2011/2012,HHS Region 2,4 wk ahead,3.18721234979272e-06
Dynamic Harmonic Model,2012/2013,HHS Region 2,1 wk ahead,0.999999047049239
Dynamic Harmonic Model,2012/2013,HHS Region 2,2 wk ahead,0.999999047049239
Dynamic Harmonic Model,2012/2013,HHS Region 2,3 wk ahead,0.999999047049239
Dynamic Harmonic Model,2012/2013,HHS Region 2,4 wk ahead,0.999999047049239
Historical Average,2012/2013,HHS Region 2,1 wk ahead,1.48561362625392e-10
Historical Average,2012/2013,HHS Region 2,2 wk ahead,1.48561362625392e-10
Historical Average,2012/2013,HHS Region 2,3 wk ahead,1.48561362625392e-10
Historical Average,2012/2013,HHS Region 2,4 wk ahead,1.48561362625392e-10
Subtype Historical Average,2012/2013,HHS Region 2,1 wk ahead,9.52802199389522e-07
Subtype Historical Average,2012/2013,HHS Region 2,2 wk ahead,9.52802199389522e-07
Subtype Historical Average,2012/2013,HHS Region 2,3 wk ahead,9.52802199389522e-07
Subtype Historical Average,2012/2013,HHS Region 2,4 wk ahead,9.52802199389522e-07
Dynamic Harmonic Model,2013/2014,HHS Region 2,1 wk ahead,0.999999181720265
Dynamic Harmonic Model,2013/2014,HHS Region 2,2 wk ahead,0.999999181720265
Dynamic Harmonic Model,2013/2014,HHS Region 2,3 wk ahead,0.999999181720265
Dynamic Harmonic Model,2013/2014,HHS Region 2,4 wk ahead,0.999999181720265
Historical Average,2013/2014,HHS Region 2,1 wk ahead,7.78946718465671e-09
Historical Average,2013/2014,HHS Region 2,2 wk ahead,7.78946718465671e-09
Historical Average,2013/2014,HHS Region 2,3 wk ahead,7.78946718465671e-09
Historical Average,2013/2014,HHS Region 2,4 wk ahead,7.78946718465671e-09
Subtype Historical Average,2013/2014,HHS Region 2,1 wk ahead,8.10490267356075e-07
Subtype Historical Average,2013/2014,HHS Region 2,2 wk ahead,8.10490267356075e-07
Subtype Historical Average,2013/2014,HHS Region 2,3 wk ahead,8.10490267356075e-07
Subtype Historical Average,2013/2014,HHS Region 2,4 wk ahead,8.10490267356075e-07
Dynamic Harmonic Model,2014/2015,HHS Region 2,1 wk ahead,0.999999592885352
Dynamic Harmonic Model,2014/2015,HHS Region 2,2 wk ahead,0.999999592885352
Dynamic Harmonic Model,2014/2015,HHS Region 2,3 wk ahead,0.999999592885352
Dynamic Harmonic Model,2014/2015,HHS Region 2,4 wk ahead,0.999999592885352
Historical Average,2014/2015,HHS Region 2,1 wk ahead,5.1769292284302e-09
Historical Average,2014/2015,HHS Region 2,2 wk ahead,5.1769292284302e-09
Historical Average,2014/2015,HHS Region 2,3 wk ahead,5.1769292284302e-09
Historical Average,2014/2015,HHS Region 2,4 wk ahead,5.1769292284302e-09
Subtype Historical Average,2014/2015,HHS Region 2,1 wk ahead,4.01937718788215e-07
Subtype Historical Average,2014/2015,HHS Region 2,2 wk ahead,4.01937718788215e-07
Subtype Historical Average,2014/2015,HHS Region 2,3 wk ahead,4.01937718788215e-07
Subtype Historical Average,2014/2015,HHS Region 2,4 wk ahead,4.01937718788215e-07
Dynamic Harmonic Model,2015/2016,HHS Region 2,1 wk ahead,0.999999699661184
Dynamic Harmonic Model,2015/2016,HHS Region 2,2 wk ahead,0.999999699661184
Dynamic Harmonic Model,2015/2016,HHS Region 2,3 wk ahead,0.999999699661184
Dynamic Harmonic Model,2015/2016,HHS Region 2,4 wk ahead,0.999999699661184
Historical Average,2015/2016,HHS Region 2,1 wk ahead,3.6399374468133e-10
Historical Average,2015/2016,HHS Region 2,2 wk ahead,3.6399374468133e-10
Historical Average,2015/2016,HHS Region 2,3 wk ahead,3.6399374468133e-10
Historical Average,2015/2016,HHS Region 2,4 wk ahead,3.6399374468133e-10
Subtype Historical Average,2015/2016,HHS Region 2,1 wk ahead,2.99974822263226e-07
Subtype Historical Average,2015/2016,HHS Region 2,2 wk ahead,2.99974822263226e-07
Subtype Historical Average,2015/2016,HHS Region 2,3 wk ahead,2.99974822263226e-07
Subtype Historical Average,2015/2016,HHS Region 2,4 wk ahead,2.99974822263226e-07
Dynamic Harmonic Model,2016/2017,HHS Region 2,1 wk ahead,0.99999937135414
Dynamic Harmonic Model,2016/2017,HHS Region 2,2 wk ahead,0.99999937135414
Dynamic Harmonic Model,2016/2017,HHS Region 2,3 wk ahead,0.99999937135414
Dynamic Harmonic Model,2016/2017,HHS Region 2,4 wk ahead,0.99999937135414
Historical Average,2016/2017,HHS Region 2,1 wk ahead,6.41431865357013e-11
Historical Average,2016/2017,HHS Region 2,2 wk ahead,6.41431865357013e-11
Historical Average,2016/2017,HHS Region 2,3 wk ahead,6.41431865357013e-11
